audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
161.mp3,"{0: {'rate_hz': 12.46}, 4: {'depth': 0.33}, 5: {'wet_level': 0.34}}","{4: {'depth': 0.33}, 3: {'gain_db': -4.27}, 0: {'rate_hz': 16.3}, 5: {'wet_level': 0.29}}",0.6181534434152235,3.2978532622938093,0.75
162.mp3,"{5: {'wet_level': 0.38}, 0: {'rate_hz': 11.17}, 1: {'delay_seconds': 4.6}, 4: {'depth': 0.49}}","{3: {'gain_db': -7.05}, 1: {'delay_seconds': 4.87}, 4: {'depth': 0.57}, 0: {'rate_hz': 2.3}, 5: {'wet_level': 0.48}}",0.46448388369505245,10.950676659464085,0.8
163.mp3,{3: {'gain_db': -5.04}},{3: {'gain_db': 6.3}},0.24601063829787229,0.1901605062035168,1.0
164.mp3,"{2: {'drive_db': 19.47}, 5: {'wet_level': 0.45}, 1: {'delay_seconds': 3.7}, 4: {'depth': 0.25}, 0: {'rate_hz': 3.21}, 3: {'gain_db': 1.78}}","{3: {'gain_db': 8.56}, 1: {'delay_seconds': 3.06}, 2: {'drive_db': 18.86}, 5: {'wet_level': 0.55}}",0.45906410846219015,0.7078025368826348,0.6666666666666666
165.mp3,"{0: {'rate_hz': 8.62}, 3: {'gain_db': -8.14}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.13}}","{0: {'rate_hz': 13.26}, 1: {'delay_seconds': 2.19}, 5: {'wet_level': 0.52}, 2: {'drive_db': 16.74}}",0.5450142160385243,0.6229244124984318,0.75
166.mp3,"{0: {'rate_hz': 13.84}, 2: {'drive_db': 18.89}, 4: {'depth': 0.43}, 3: {'gain_db': 3.91}, 1: {'delay_seconds': 3.92}}","{1: {'delay_seconds': 3.87}, 0: {'rate_hz': 13.24}, 4: {'depth': 0.4}, 3: {'gain_db': 3.26}}",0.7517967971589675,7.756128538934241,0.8
167.mp3,"{3: {'gain_db': 5.5}, 1: {'delay_seconds': 3.76}}","{3: {'gain_db': 6.89}, 1: {'delay_seconds': 3.78}}",0.9515381019167836,0.5838726198192402,1.0
168.mp3,"{2: {'drive_db': 7.11}, 3: {'gain_db': -4.33}}",{2: {'drive_db': 12.02}},0.30954228083785884,0.2312708415327613,0.5
169.mp3,"{5: {'wet_level': 0.57}, 0: {'rate_hz': 3.87}}","{5: {'wet_level': 0.59}, 0: {'rate_hz': 3.86}, 2: {'drive_db': 2.45}}",0.648441994381238,1.944681123532143,0.6666666666666666
170.mp3,"{3: {'gain_db': -9.92}, 2: {'drive_db': 16.34}, 1: {'delay_seconds': 3.04}, 4: {'depth': 0.27}, 0: {'rate_hz': 10.7}}","{4: {'depth': 0.42}, 1: {'delay_seconds': 2.84}, 3: {'gain_db': 5.13}, 0: {'rate_hz': 10.78}}",0.5367291637468891,15.048942978718255,0.8
171.mp3,"{0: {'rate_hz': 12.71}, 4: {'depth': 0.24}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 2.0}}","{2: {'drive_db': 10.34}, 3: {'gain_db': -6.21}, 5: {'wet_level': 0.27}, 1: {'delay_seconds': 2.28}, 4: {'depth': 0.31}, 0: {'rate_hz': 3.98}}",0.3631377969849362,0.7299901998829993,0.6666666666666666
172.mp3,"{3: {'gain_db': -5.13}, 2: {'drive_db': 18.71}, 1: {'delay_seconds': 2.62}}","{3: {'gain_db': -0.32}, 2: {'drive_db': 9.36}, 1: {'delay_seconds': 2.62}}",0.7180460850681258,0.3734894884603436,1.0
173.mp3,"{2: {'drive_db': 5.73}, 5: {'wet_level': 0.5}, 0: {'rate_hz': 4.36}, 4: {'depth': 0.32}, 3: {'gain_db': 0.75}}","{4: {'depth': 0.34}, 5: {'wet_level': 0.55}, 0: {'rate_hz': 3.77}, 2: {'drive_db': 8.68}}",0.7034907153196734,0.9294307928370784,0.8
174.mp3,"{1: {'delay_seconds': 1.83}, 0: {'rate_hz': 4.79}, 2: {'drive_db': 9.49}}","{0: {'rate_hz': 4.75}, 2: {'drive_db': 6.64}, 1: {'delay_seconds': 2.54}, 3: {'gain_db': -1.3}}",0.6255562684556714,1.4811111806457955,0.75
175.mp3,{3: {'gain_db': 3.47}},{3: {'gain_db': 3.5}},0.9977728285077951,0.4002367535882822,1.0
176.mp3,{4: {'depth': 0.33}},"{3: {'gain_db': -1.1}, 4: {'depth': 0.34}}",0.48148148148148145,0.0160581812123545,0.5
177.mp3,"{3: {'gain_db': -8.28}, 0: {'rate_hz': 15.78}, 2: {'drive_db': 5.27}, 1: {'delay_seconds': 3.76}}",{0: {'rate_hz': 6.02}},0.08491204330175914,0.6660922737070697,0.25
178.mp3,{4: {'depth': 0.57}},"{4: {'depth': 0.59}, 2: {'drive_db': 18.41}}",0.4729729729729729,0.3451931536068722,0.5
179.mp3,"{0: {'rate_hz': 17.02}, 5: {'wet_level': 0.38}}","{0: {'rate_hz': 16.96}, 3: {'gain_db': 2.0}, 5: {'wet_level': 0.37}, 2: {'drive_db': 13.71}}",0.48770003404834866,0.2156038767054857,0.5
180.mp3,"{2: {'drive_db': 9.38}, 5: {'wet_level': 0.57}, 0: {'rate_hz': 10.37}, 3: {'gain_db': -2.05}, 4: {'depth': 0.23}}","{0: {'rate_hz': 1.28}, 3: {'gain_db': -1.56}, 2: {'drive_db': 9.84}, 5: {'wet_level': 0.39}, 4: {'depth': 0.28}}",0.6700949486753924,0.272241289789224,1.0
181.mp3,"{1: {'delay_seconds': 1.64}, 5: {'wet_level': 0.25}}","{3: {'gain_db': 7.19}, 1: {'delay_seconds': 1.64}, 5: {'wet_level': 0.27}}",0.6476190476190475,0.8837423100471902,0.6666666666666666
182.mp3,"{4: {'depth': 0.52}, 2: {'drive_db': 1.36}, 3: {'gain_db': -1.03}, 1: {'delay_seconds': 2.58}, 0: {'rate_hz': 8.37}}","{4: {'depth': 0.46}, 1: {'delay_seconds': 4.78}, 0: {'rate_hz': 9.21}, 3: {'gain_db': -4.43}, 2: {'drive_db': 17.16}}",0.5350584760271634,5.613291220767582,1.0
183.mp3,"{3: {'gain_db': -0.28}, 0: {'rate_hz': 12.56}, 2: {'drive_db': 8.62}}","{2: {'drive_db': 19.93}, 0: {'rate_hz': 12.7}, 5: {'wet_level': 0.41}}",0.3313468052371367,0.6242124058322247,0.6666666666666666
184.mp3,{5: {'wet_level': 0.39}},"{5: {'wet_level': 0.41}, 2: {'drive_db': 8.21}, 3: {'gain_db': 9.37}}",0.3015873015873016,0.5111376204590625,0.3333333333333333
185.mp3,"{0: {'rate_hz': 4.65}, 1: {'delay_seconds': 4.8}, 5: {'wet_level': 0.26}, 4: {'depth': 0.6}, 2: {'drive_db': 11.93}, 3: {'gain_db': -4.48}}","{0: {'rate_hz': 3.71}, 5: {'wet_level': 0.39}, 3: {'gain_db': -1.38}}",0.39038681266953124,5.533678619631073,0.5
186.mp3,{5: {'wet_level': 0.27}},"{5: {'wet_level': 0.27}, 3: {'gain_db': 2.14}}",0.5,0.0238794264735192,0.5
187.mp3,"{1: {'delay_seconds': 2.51}, 0: {'rate_hz': 6.65}}","{0: {'rate_hz': 6.68}, 1: {'delay_seconds': 2.39}, 3: {'gain_db': 2.15}}",0.6498533459681423,8.424396516329644,0.6666666666666666
188.mp3,"{0: {'rate_hz': 10.81}, 2: {'drive_db': 7.46}}",{0: {'rate_hz': 11.18}},0.4811416921508665,2.2940836700616085,0.5
189.mp3,"{4: {'depth': 0.34}, 0: {'rate_hz': 18.29}, 1: {'delay_seconds': 2.41}, 3: {'gain_db': -6.19}, 2: {'drive_db': 5.19}}","{2: {'drive_db': 10.86}, 1: {'delay_seconds': 1.84}, 5: {'wet_level': 0.31}, 0: {'rate_hz': 2.3}}",0.2944522647568243,0.6003058595229643,0.6000000000000001
190.mp3,{4: {'depth': 0.22}},{4: {'depth': 0.22}},1.0,0.5062241283158768,1.0
191.mp3,{2: {'drive_db': 14.5}},"{2: {'drive_db': 15.45}, 3: {'gain_db': -3.42}}",0.46481481481481485,2.3759953893488004,0.5
192.mp3,"{0: {'rate_hz': 8.91}, 5: {'wet_level': 0.58}, 3: {'gain_db': 4.37}, 2: {'drive_db': 14.56}, 1: {'delay_seconds': 3.93}, 4: {'depth': 0.46}}","{0: {'rate_hz': 10.94}, 4: {'depth': 0.45}, 1: {'delay_seconds': 4.4}, 2: {'drive_db': 18.85}, 3: {'gain_db': 6.28}}",0.6947989393678545,0.9449283684903812,0.8333333333333333
193.mp3,{5: {'wet_level': 0.52}},"{5: {'wet_level': 0.52}, 2: {'drive_db': 6.47}}",0.5,0.0389869982077857,0.5
194.mp3,"{3: {'gain_db': 3.62}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 2.34}, 2: {'drive_db': 9.12}}","{3: {'gain_db': 3.1}, 1: {'delay_seconds': 2.35}, 5: {'wet_level': 0.25}}",0.7082653632981131,2.1256123200013564,0.75
195.mp3,"{2: {'drive_db': 1.49}, 0: {'rate_hz': 10.34}, 3: {'gain_db': -2.12}}","{0: {'rate_hz': 10.78}, 2: {'drive_db': 7.84}}",0.5371311797215539,4.968012645044757,0.6666666666666666
196.mp3,"{0: {'rate_hz': 12.32}, 2: {'drive_db': 9.52}, 3: {'gain_db': 3.07}, 5: {'wet_level': 0.21}, 1: {'delay_seconds': 1.5}}","{1: {'delay_seconds': 2.4}, 5: {'wet_level': 0.52}, 2: {'drive_db': 18.83}, 4: {'depth': 0.52}, 0: {'rate_hz': 16.31}}",0.3414306142252357,0.5622866355095976,0.8
197.mp3,{4: {'depth': 0.42}},{4: {'depth': 0.44}},0.909090909090909,0.006291556676735,1.0
198.mp3,"{0: {'rate_hz': 13.01}, 3: {'gain_db': 8.49}, 1: {'delay_seconds': 3.65}, 4: {'depth': 0.49}, 2: {'drive_db': 19.5}, 5: {'wet_level': 0.43}}","{0: {'rate_hz': 14.69}, 4: {'depth': 0.44}, 3: {'gain_db': 7.1}, 1: {'delay_seconds': 4.06}, 5: {'wet_level': 0.21}, 2: {'drive_db': 4.36}}",0.6138183178490335,8.99012350887657,0.9999999999999999
199.mp3,"{0: {'rate_hz': 17.82}, 1: {'delay_seconds': 3.27}, 3: {'gain_db': -3.31}, 4: {'depth': 0.39}}","{1: {'delay_seconds': 3.34}, 4: {'depth': 0.36}, 0: {'rate_hz': 2.7}, 5: {'wet_level': 0.26}, 2: {'drive_db': 10.25}}",0.3854752014630909,13.180064465404202,0.6000000000000001
200.mp3,"{4: {'depth': 0.26}, 2: {'drive_db': 1.88}, 0: {'rate_hz': 5.5}, 5: {'wet_level': 0.33}, 3: {'gain_db': -5.13}, 1: {'delay_seconds': 4.52}}","{3: {'gain_db': 7.59}, 4: {'depth': 0.57}, 1: {'delay_seconds': 3.89}, 0: {'rate_hz': 3.84}, 5: {'wet_level': 0.4}, 2: {'drive_db': 2.46}}",0.610465559978836,5.815185453769275,0.9999999999999999
201.mp3,"{5: {'wet_level': 0.36}, 4: {'depth': 0.42}}","{5: {'wet_level': 0.38}, 4: {'depth': 0.44}, 2: {'drive_db': 12.92}}",0.6085858585858586,3.843954481246729,0.6666666666666666
202.mp3,{3: {'gain_db': 2.72}},{3: {'gain_db': 2.54}},0.9858490566037735,0.0657953541581003,1.0
203.mp3,"{0: {'rate_hz': 5.22}, 1: {'delay_seconds': 3.84}, 2: {'drive_db': 19.37}, 3: {'gain_db': 9.49}, 4: {'depth': 0.46}}","{0: {'rate_hz': 7.79}, 2: {'drive_db': 3.12}, 3: {'gain_db': -1.42}, 4: {'depth': 0.39}, 1: {'delay_seconds': 3.69}}",0.6119400024336225,14.136035013899091,1.0
204.mp3,"{2: {'drive_db': 7.84}, 0: {'rate_hz': 3.12}, 4: {'depth': 0.22}}","{4: {'depth': 0.26}, 0: {'rate_hz': 3.09}}",0.6309865303068096,8.524644094012656,0.6666666666666666
205.mp3,{1: {'delay_seconds': 3.87}},"{1: {'delay_seconds': 3.87}, 2: {'drive_db': 7.58}}",0.5,3.6314135507643046,0.5
206.mp3,"{1: {'delay_seconds': 2.08}, 4: {'depth': 0.26}, 0: {'rate_hz': 16.78}, 3: {'gain_db': 4.54}, 5: {'wet_level': 0.33}, 2: {'drive_db': 17.32}}","{1: {'delay_seconds': 2.1}, 4: {'depth': 0.22}, 2: {'drive_db': 18.31}, 0: {'rate_hz': 14.84}, 3: {'gain_db': 1.97}, 5: {'wet_level': 0.41}}",0.8698085585853459,10.76841422180276,0.9999999999999999
207.mp3,"{4: {'depth': 0.33}, 0: {'rate_hz': 10.54}, 1: {'delay_seconds': 4.71}, 2: {'drive_db': 19.6}}","{2: {'drive_db': 3.02}, 1: {'delay_seconds': 4.7}, 0: {'rate_hz': 9.15}, 4: {'depth': 0.25}, 3: {'gain_db': 8.29}}",0.5327816260743833,4.619866828312966,0.8
208.mp3,"{0: {'rate_hz': 6.87}, 4: {'depth': 0.22}, 2: {'drive_db': 18.73}}","{5: {'wet_level': 0.36}, 4: {'depth': 0.43}}",0.14912280701754388,0.0410800065889581,0.3333333333333333
209.mp3,{0: {'rate_hz': 4.52}},"{0: {'rate_hz': 4.19}, 2: {'drive_db': 9.82}}",0.48934108527131787,4.169632242304505,0.5
210.mp3,"{5: {'wet_level': 0.4}, 1: {'delay_seconds': 1.5}}","{5: {'wet_level': 0.31}, 3: {'gain_db': -8.48}, 1: {'delay_seconds': 1.5}, 2: {'drive_db': 7.16}}",0.38749999999999996,6.279628820800691,0.5
211.mp3,{5: {'wet_level': 0.27}},"{5: {'wet_level': 0.28}, 3: {'gain_db': 2.62}, 2: {'drive_db': 5.43}}",0.3232323232323232,0.373412034859275,0.3333333333333333
212.mp3,"{4: {'depth': 0.37}, 0: {'rate_hz': 17.54}, 3: {'gain_db': -0.32}, 1: {'delay_seconds': 2.42}, 2: {'drive_db': 11.73}}","{0: {'rate_hz': 1.13}, 1: {'delay_seconds': 2.92}, 4: {'depth': 0.32}, 3: {'gain_db': -2.76}}",0.47204717429817467,0.9237971330574354,0.8
213.mp3,"{3: {'gain_db': 2.1}, 1: {'delay_seconds': 1.1}, 5: {'wet_level': 0.32}}","{1: {'delay_seconds': 1.1}, 5: {'wet_level': 0.33}, 3: {'gain_db': 9.76}}",0.7770759543486816,0.9829137971168532,1.0
214.mp3,"{4: {'depth': 0.6}, 2: {'drive_db': 12.7}, 0: {'rate_hz': 4.41}, 3: {'gain_db': -3.62}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.37}}","{5: {'wet_level': 0.54}, 3: {'gain_db': 5.36}, 2: {'drive_db': 16.57}, 1: {'delay_seconds': 3.93}, 4: {'depth': 0.27}, 0: {'rate_hz': 1.12}}",0.48374279501517353,0.9605505672088778,0.9999999999999999
215.mp3,"{2: {'drive_db': 13.81}, 4: {'depth': 0.5}, 3: {'gain_db': -5.79}}",{4: {'depth': 0.47}},0.29999999999999993,0.6242725482453372,0.3333333333333333
216.mp3,"{1: {'delay_seconds': 3.14}, 4: {'depth': 0.53}, 0: {'rate_hz': 10.65}, 3: {'gain_db': -1.53}, 2: {'drive_db': 10.25}, 5: {'wet_level': 0.46}}","{5: {'wet_level': 0.28}, 1: {'delay_seconds': 4.74}, 4: {'depth': 0.45}, 3: {'gain_db': 3.28}}",0.31673865343852614,0.6610328351657364,0.6666666666666666
217.mp3,"{4: {'depth': 0.59}, 1: {'delay_seconds': 1.6}, 5: {'wet_level': 0.51}, 0: {'rate_hz': 13.54}, 2: {'drive_db': 8.3}, 3: {'gain_db': -8.92}}","{4: {'depth': 0.56}, 5: {'wet_level': 0.46}, 1: {'delay_seconds': 2.69}, 0: {'rate_hz': 13.04}, 2: {'drive_db': 18.58}, 3: {'gain_db': 5.53}}",,4.473390180817635
218.mp3,"{3: {'gain_db': -6.85}, 4: {'depth': 0.59}, 0: {'rate_hz': 18.76}, 2: {'drive_db': 18.64}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 2.43}}","{4: {'depth': 0.52}, 0: {'rate_hz': 17.69}, 5: {'wet_level': 0.43}, 1: {'delay_seconds': 2.46}, 2: {'drive_db': 10.04}}",,11.451892021508911
219.mp3,{2: {'drive_db': 4.84}},{2: {'drive_db': 8.57}},,0.43001915114900563
220.mp3,"{4: {'depth': 0.38}, 2: {'drive_db': 12.17}, 0: {'rate_hz': 14.95}, 3: {'gain_db': 1.61}, 1: {'delay_seconds': 4.88}}","{4: {'depth': 0.41}, 0: {'rate_hz': 15.08}, 1: {'delay_seconds': 4.9}, 3: {'gain_db': 1.54}, 2: {'drive_db': 17.6}}",,4.727523569550548
221.mp3,"{3: {'gain_db': 3.87}, 2: {'drive_db': 14.35}, 5: {'wet_level': 0.6}, 0: {'rate_hz': 1.92}, 1: {'delay_seconds': 4.66}}","{2: {'drive_db': 17.42}, 0: {'rate_hz': 7.0}, 1: {'delay_seconds': 1.29}, 4: {'depth': 0.25}, 3: {'gain_db': 0.59}, 5: {'wet_level': 0.36}}",,0.30602534241204676
222.mp3,"{5: {'wet_level': 0.33}, 3: {'gain_db': -6.77}, 2: {'drive_db': 19.5}}","{5: {'wet_level': 0.34}, 2: {'drive_db': 15.58}}",,0.878524244412471
223.mp3,"{2: {'drive_db': 1.38}, 0: {'rate_hz': 15.29}, 3: {'gain_db': -8.51}, 4: {'depth': 0.27}, 5: {'wet_level': 0.41}}","{2: {'drive_db': 17.55}, 0: {'rate_hz': 14.47}, 3: {'gain_db': 8.62}}",,13.534593828070207
224.mp3,"{1: {'delay_seconds': 2.49}, 2: {'drive_db': 13.48}, 5: {'wet_level': 0.6}}","{1: {'delay_seconds': 2.86}, 5: {'wet_level': 0.51}, 2: {'drive_db': 15.07}, 3: {'gain_db': -7.92}, 4: {'depth': 0.45}, 0: {'rate_hz': 1.25}}",,0.17073768223196845
225.mp3,"{0: {'rate_hz': 19.38}, 2: {'drive_db': 2.68}}","{1: {'delay_seconds': 4.72}, 2: {'drive_db': 4.98}, 4: {'depth': 0.58}, 5: {'wet_level': 0.24}, 3: {'gain_db': 9.8}}",,0.0599230736382955
226.mp3,"{2: {'drive_db': 19.71}, 5: {'wet_level': 0.52}}","{2: {'drive_db': 1.78}, 5: {'wet_level': 0.26}, 1: {'delay_seconds': 2.5}}",,0.9752750290335717
227.mp3,"{2: {'drive_db': 19.23}, 4: {'depth': 0.55}, 0: {'rate_hz': 14.6}, 1: {'delay_seconds': 4.24}, 3: {'gain_db': 1.72}}","{2: {'drive_db': 19.21}, 1: {'delay_seconds': 1.86}, 5: {'wet_level': 0.31}, 4: {'depth': 0.22}, 0: {'rate_hz': 3.88}}",,0.9732444911245443
228.mp3,"{0: {'rate_hz': 6.48}, 2: {'drive_db': 8.76}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 3.9}, 4: {'depth': 0.23}, 3: {'gain_db': 6.67}}","{1: {'delay_seconds': 3.86}, 0: {'rate_hz': 5.27}, 3: {'gain_db': 2.24}, 4: {'depth': 0.28}}",,2.7571864394294585
229.mp3,{1: {'delay_seconds': 3.22}},{1: {'delay_seconds': 3.22}},,0.9051237492882684
230.mp3,"{4: {'depth': 0.23}, 1: {'delay_seconds': 3.31}, 3: {'gain_db': 7.54}, 0: {'rate_hz': 13.86}, 5: {'wet_level': 0.43}, 2: {'drive_db': 2.03}}","{0: {'rate_hz': 12.8}, 4: {'depth': 0.24}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 3.25}, 3: {'gain_db': 2.79}, 2: {'drive_db': 10.72}}",,7.41457965931044
231.mp3,{5: {'wet_level': 0.31}},"{3: {'gain_db': -5.08}, 5: {'wet_level': 0.35}}",,0.06319054452842925
232.mp3,"{0: {'rate_hz': 12.86}, 5: {'wet_level': 0.58}, 2: {'drive_db': 10.59}, 3: {'gain_db': 1.98}, 4: {'depth': 0.25}}","{0: {'rate_hz': 13.6}, 5: {'wet_level': 0.46}, 4: {'depth': 0.22}}",,4.042314627514364
233.mp3,"{3: {'gain_db': 7.58}, 4: {'depth': 0.44}, 0: {'rate_hz': 15.1}, 1: {'delay_seconds': 3.54}}","{1: {'delay_seconds': 4.94}, 0: {'rate_hz': 13.34}, 4: {'depth': 0.52}}",,1.9293042243936553
234.mp3,"{3: {'gain_db': -1.5}, 4: {'depth': 0.37}, 1: {'delay_seconds': 3.17}}","{4: {'depth': 0.37}, 1: {'delay_seconds': 3.17}}",,3.7045530576129098
235.mp3,"{3: {'gain_db': 4.0}, 2: {'drive_db': 6.63}, 5: {'wet_level': 0.47}, 4: {'depth': 0.47}}","{5: {'wet_level': 0.53}, 4: {'depth': 0.47}, 3: {'gain_db': -6.57}, 2: {'drive_db': 12.57}}",,4.885548758515862
236.mp3,"{5: {'wet_level': 0.39}, 0: {'rate_hz': 18.82}}","{2: {'drive_db': 2.8}, 0: {'rate_hz': 8.18}, 3: {'gain_db': -6.82}, 5: {'wet_level': 0.4}}",,0.14154322619194296
237.mp3,"{0: {'rate_hz': 13.83}, 2: {'drive_db': 12.57}, 3: {'gain_db': -1.54}}",{0: {'rate_hz': 16.53}},,0.5197950746969809
238.mp3,"{0: {'rate_hz': 10.4}, 5: {'wet_level': 0.55}, 2: {'drive_db': 1.84}, 3: {'gain_db': -6.28}, 4: {'depth': 0.44}}","{0: {'rate_hz': 10.62}, 5: {'wet_level': 0.35}, 4: {'depth': 0.52}}",,2.2850047673039366
239.mp3,"{4: {'depth': 0.48}, 5: {'wet_level': 0.48}, 0: {'rate_hz': 5.33}, 2: {'drive_db': 16.63}, 1: {'delay_seconds': 3.64}, 3: {'gain_db': -3.47}}","{4: {'depth': 0.47}, 1: {'delay_seconds': 3.61}, 5: {'wet_level': 0.35}, 2: {'drive_db': 14.09}, 0: {'rate_hz': 6.34}, 3: {'gain_db': 2.07}}",,5.874061293813356
240.mp3,"{4: {'depth': 0.25}, 1: {'delay_seconds': 3.79}, 2: {'drive_db': 11.73}}","{4: {'depth': 0.24}, 1: {'delay_seconds': 3.83}, 2: {'drive_db': 6.55}}",,2.59578787932715
241.mp3,"{4: {'depth': 0.21}, 3: {'gain_db': -5.32}, 5: {'wet_level': 0.3}, 0: {'rate_hz': 19.8}}","{0: {'rate_hz': 19.3}, 4: {'depth': 0.25}, 2: {'drive_db': 1.99}}",,16.653378698040292
242.mp3,"{3: {'gain_db': 8.9}, 1: {'delay_seconds': 2.98}}","{3: {'gain_db': -8.99}, 1: {'delay_seconds': 2.98}}",,0.5573394984524916
243.mp3,"{1: {'delay_seconds': 1.07}, 0: {'rate_hz': 17.1}, 3: {'gain_db': -4.68}, 2: {'drive_db': 16.03}, 5: {'wet_level': 0.36}}","{1: {'delay_seconds': 1.05}, 3: {'gain_db': -9.25}, 0: {'rate_hz': 19.24}, 5: {'wet_level': 0.32}, 2: {'drive_db': 18.9}}",,0.6977312166719669
244.mp3,"{3: {'gain_db': -6.12}, 2: {'drive_db': 4.04}, 0: {'rate_hz': 9.99}}","{4: {'depth': 0.27}, 3: {'gain_db': 7.73}, 2: {'drive_db': 10.46}, 0: {'rate_hz': 17.62}}",,0.42364995272246647
245.mp3,"{4: {'depth': 0.37}, 5: {'wet_level': 0.26}, 0: {'rate_hz': 13.38}, 1: {'delay_seconds': 4.08}, 3: {'gain_db': -4.84}}","{2: {'drive_db': 4.8}, 0: {'rate_hz': 13.94}, 4: {'depth': 0.33}, 1: {'delay_seconds': 4.08}}",,6.120404843980543
246.mp3,"{1: {'delay_seconds': 2.35}, 2: {'drive_db': 11.72}}",{1: {'delay_seconds': 2.35}},,0.2650899315512298
247.mp3,"{4: {'depth': 0.22}, 5: {'wet_level': 0.42}, 2: {'drive_db': 17.16}}","{5: {'wet_level': 0.46}, 4: {'depth': 0.35}}",,0.0582635324868976
248.mp3,"{3: {'gain_db': -2.23}, 4: {'depth': 0.46}}","{4: {'depth': 0.5}, 3: {'gain_db': -0.23}, 2: {'drive_db': 5.28}}",,5.657092676814192
249.mp3,"{4: {'depth': 0.22}, 2: {'drive_db': 11.32}, 1: {'delay_seconds': 2.85}, 0: {'rate_hz': 7.28}}","{4: {'depth': 0.5}, 3: {'gain_db': -6.14}, 1: {'delay_seconds': 2.23}, 0: {'rate_hz': 13.39}, 2: {'drive_db': 2.95}}",,0.6310440477535615
